epoch,loss,mse,val_loss,val_mse
0,0.010663526132702827,0.010663526132702827,0.008311609737575054,0.008311609737575054
1,0.005791923496872187,0.005791923496872187,0.009662531316280365,0.009662531316280365
2,0.003515705233439803,0.003515705233439803,0.003578058909624815,0.003578058909624815
3,0.002572178840637207,0.002572178840637207,0.0034718280658125877,0.0034718280658125877
4,0.0021621466148644686,0.0021621466148644686,0.00391300767660141,0.00391300767660141
5,0.0019179194932803512,0.0019179194932803512,0.004046610090881586,0.004046610090881586
6,0.0017045334680005908,0.0017045334680005908,0.004065674729645252,0.004065674729645252
7,0.001509681111201644,0.001509681111201644,0.0035086385905742645,0.0035086385905742645
8,0.00137948093470186,0.00137948093470186,0.003267974592745304,0.003267974592745304
9,0.0013115161564201117,0.0013115161564201117,0.0031235129572451115,0.0031235129572451115
10,0.0012643402442336082,0.0012643402442336082,0.002927478402853012,0.002927478402853012
11,0.001222804537974298,0.001222804537974298,0.0027749347500503063,0.0027749347500503063
12,0.001182279083877802,0.001182279083877802,0.002680438570678234,0.002680438570678234
13,0.001153210294432938,0.001153210294432938,0.002662886865437031,0.002662886865437031
14,0.0011223048204556108,0.0011223048204556108,0.0026329525280743837,0.0026329525280743837
15,0.0011024132836610079,0.0011024132836610079,0.002614139812067151,0.002614139812067151
16,0.0010795360431075096,0.0010795360431075096,0.002615594305098057,0.002615594305098057
17,0.0010704091982915998,0.0010704091982915998,0.0026132185012102127,0.0026132185012102127
18,0.0010584256378933787,0.0010584256378933787,0.0026019734796136618,0.0026019734796136618
19,0.0010497166076675057,0.0010497166076675057,0.002599316416308284,0.002599316416308284
20,0.0010439284378662705,0.0010439284378662705,0.002598206978291273,0.002598206978291273
21,0.0010382789187133312,0.0010382789187133312,0.002595380647107959,0.002595380647107959
22,0.0010331120574846864,0.0010331120574846864,0.002597593003883958,0.002597593003883958
23,0.001031082239933312,0.001031082239933312,0.002600747160613537,0.002600747160613537
24,0.0010296627879142761,0.0010296627879142761,0.002601687563583255,0.002601687563583255
25,0.0010278064291924238,0.0010278064291924238,0.002602255903184414,0.002602255903184414
26,0.0010283695301041007,0.0010283695301041007,0.0026028871070593596,0.0026028871070593596
27,0.001024713390506804,0.001024713390506804,0.0026027371641248465,0.0026027371641248465
28,0.0010265702148899436,0.0010265702148899436,0.002602614462375641,0.002602614462375641
29,0.0010251856874674559,0.0010251856874674559,0.002603611210361123,0.002603611210361123
30,0.0010226177982985973,0.0010226177982985973,0.002603885717689991,0.002603885717689991
31,0.0010248849866911769,0.0010248849866911769,0.0026042440440505743,0.0026042440440505743
32,0.0010221351403743029,0.0010221351403743029,0.002604514127597213,0.002604514127597213
33,0.001025655772536993,0.001025655772536993,0.0026050512678921223,0.0026050512678921223
34,0.0010243257274851203,0.0010243257274851203,0.0026053295005112886,0.0026053295005112886
35,0.0010245917364954948,0.0010245917364954948,0.002605603076517582,0.002605603076517582
36,0.001023295451886952,0.001023295451886952,0.002605858026072383,0.002605858026072383
37,0.0010246075689792633,0.0010246075689792633,0.002606010064482689,0.002606010064482689
38,0.0010246227029711008,0.0010246227029711008,0.0026061106473207474,0.0026061106473207474
39,0.0010253662476316094,0.0010253662476316094,0.002606161404401064,0.002606161404401064
40,0.0010241605341434479,0.0010241605341434479,0.0026062079705297947,0.0026062079705297947
41,0.001022490905597806,0.001022490905597806,0.0026061900425702333,0.0026061900425702333
42,0.001025553559884429,0.001025553559884429,0.0026062079705297947,0.0026062079705297947
43,0.0010232754284515977,0.0010232754284515977,0.0026062102988362312,0.0026062102988362312
44,0.0010241492418572307,0.0010241492418572307,0.0026062128599733114,0.0026062128599733114
45,0.0010229371255263686,0.0010229371255263686,0.002606223337352276,0.002606223337352276
46,0.0010221156990155578,0.0010221156990155578,0.002606218447908759,0.002606218447908759
47,0.0010245884768664837,0.0010245884768664837,0.0026062189135700464,0.0026062189135700464
48,0.0010241804411634803,0.0010241804411634803,0.0026062203105539083,0.0026062203105539083
49,0.0010227520251646638,0.0010227520251646638,0.0026062154211103916,0.0026062154211103916
50,0.0010243254946544766,0.0010243254946544766,0.0026062196120619774,0.0026062196120619774
51,0.001025344361551106,0.001025344361551106,0.0026062214747071266,0.0026062214747071266
52,0.0010238782269880176,0.0010238782269880176,0.002606221241876483,0.002606221241876483
53,0.0010248190956190228,0.0010248190956190228,0.002606221241876483,0.002606221241876483
54,0.0010248536709696054,0.0010248536709696054,0.0026062214747071266,0.0026062214747071266
55,0.0010233158245682716,0.0010233158245682716,0.0026062214747071266,0.0026062214747071266
56,0.0010267787147313356,0.0010267787147313356,0.0026062214747071266,0.0026062214747071266
57,0.0010234297951683402,0.0010234297951683402,0.0026062214747071266,0.0026062214747071266
58,0.0010231008054688573,0.0010231008054688573,0.0026062214747071266,0.0026062214747071266
59,0.001022794982418418,0.001022794982418418,0.0026062214747071266,0.0026062214747071266
60,0.0010272413492202759,0.0010272413492202759,0.0026062214747071266,0.0026062214747071266
61,0.0010244942968711257,0.0010244942968711257,0.0026062214747071266,0.0026062214747071266
62,0.0010259897680953145,0.0010259897680953145,0.0026062214747071266,0.0026062214747071266
63,0.001023620367050171,0.001023620367050171,0.0026062214747071266,0.0026062214747071266
64,0.0010239786934107542,0.0010239786934107542,0.0026062214747071266,0.0026062214747071266
65,0.0010254000080749393,0.0010254000080749393,0.0026062214747071266,0.0026062214747071266
66,0.001024714088998735,0.001024714088998735,0.0026062214747071266,0.0026062214747071266
67,0.0010242121061310172,0.0010242121061310172,0.0026062214747071266,0.0026062214747071266
68,0.0010236826492473483,0.0010236826492473483,0.0026062214747071266,0.0026062214747071266
69,0.001024073688313365,0.001024073688313365,0.0026062214747071266,0.0026062214747071266
70,0.0010240492410957813,0.0010240492410957813,0.0026062214747071266,0.0026062214747071266
71,0.0010225673904642463,0.0010225673904642463,0.0026062214747071266,0.0026062214747071266
72,0.0010245800949633121,0.0010245800949633121,0.0026062214747071266,0.0026062214747071266
73,0.0010230879997834563,0.0010230879997834563,0.0026062214747071266,0.0026062214747071266
74,0.0010249492479488254,0.0010249492479488254,0.0026062214747071266,0.0026062214747071266
75,0.001024568802677095,0.001024568802677095,0.0026062214747071266,0.0026062214747071266
76,0.001023025019094348,0.001023025019094348,0.0026062214747071266,0.0026062214747071266
77,0.0010258083930239081,0.0010258083930239081,0.0026062214747071266,0.0026062214747071266
78,0.0010247370228171349,0.0010247370228171349,0.0026062214747071266,0.0026062214747071266
79,0.001023950637318194,0.001023950637318194,0.0026062214747071266,0.0026062214747071266
80,0.0010242669377475977,0.0010242669377475977,0.0026062214747071266,0.0026062214747071266
81,0.0010210619075223804,0.0010210619075223804,0.0026062214747071266,0.0026062214747071266
82,0.0010238501708954573,0.0010238501708954573,0.0026062214747071266,0.0026062214747071266
83,0.0010251642670482397,0.0010251642670482397,0.0026062214747071266,0.0026062214747071266
84,0.0010239315452054143,0.0010239315452054143,0.0026062214747071266,0.0026062214747071266
85,0.00102247204631567,0.00102247204631567,0.0026062214747071266,0.0026062214747071266
86,0.0010251790517941117,0.0010251790517941117,0.0026062214747071266,0.0026062214747071266
87,0.0010259387781843543,0.0010259387781843543,0.0026062214747071266,0.0026062214747071266
88,0.0010249789338558912,0.0010249789338558912,0.0026062214747071266,0.0026062214747071266
89,0.0010246874298900366,0.0010246874298900366,0.0026062214747071266,0.0026062214747071266
90,0.0010233818320557475,0.0010233818320557475,0.0026062214747071266,0.0026062214747071266
91,0.0010249647311866283,0.0010249647311866283,0.0026062214747071266,0.0026062214747071266
92,0.0010223393328487873,0.0010223393328487873,0.0026062214747071266,0.0026062214747071266
93,0.0010245800949633121,0.0010245800949633121,0.0026062214747071266,0.0026062214747071266
94,0.001023380202241242,0.001023380202241242,0.0026062214747071266,0.0026062214747071266
95,0.001023516058921814,0.001023516058921814,0.0026062214747071266,0.0026062214747071266
96,0.0010259462287649512,0.0010259462287649512,0.0026062214747071266,0.0026062214747071266
97,0.0010245757875964046,0.0010245757875964046,0.0026062214747071266,0.0026062214747071266
98,0.0010251953499391675,0.0010251953499391675,0.0026062214747071266,0.0026062214747071266
99,0.001025136443786323,0.001025136443786323,0.0026062214747071266,0.0026062214747071266
